http://s4.travian.it/berichte.php?id=2293395,2293395,yeb,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2289551,2289551,peppe91,0,300,253,100.0,85.0
http://s4.travian.it/berichte.php?id=2288136,2288136,-cherry23-,0,180,180,100.0,100.0
http://s4.travian.it/berichte.php?id=2287418,2287418,arsabia76,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2286964,2286964,Halmucoz,0,120,9,100.0,8.0
http://s4.travian.it/berichte.php?id=2281880,2281880,Deux,0,120,96,100.0,80.0
http://s4.travian.it/berichte.php?id=2271311,2271311,Canio17,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2270479,2270479,dancan,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2261828,2261828,xxxSarsarxxx,0,300,300,100.0,100.0
http://s4.travian.it/berichte.php?id=2261045,2261045,Andrewy,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2251759,2251759,arsabia76,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2244888,2244888,yeb,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2240440,2240440,Halmucoz,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2239093,2239093,prov220000,0,360,360,100.0,100.0
http://s4.travian.it/berichte.php?id=2236905,2236905,Deux,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2228212,2228212,dancan,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2223611,2223611,Andrewy,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2219200,2219200,Sghibbio,0,300,300,100.0,100.0
http://s4.travian.it/berichte.php?id=2217580,2217580,-cherry23-,0,180,180,100.0,100.0
http://s4.travian.it/berichte.php?id=2211185,2211185,Canio17,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2206965,2206965,arsabia76,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2205100,2205100,yeb,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2203069,2203069,peppe91,0,300,145,100.0,49.0
http://s4.travian.it/berichte.php?id=2194677,2194677,secco78,0,360,360,100.0,100.0
http://s4.travian.it/berichte.php?id=2193984,2193984,Halmucoz,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2190549,2190549,Deux,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2188802,2188802,prov220000,0,360,360,100.0,100.0
http://s4.travian.it/berichte.php?id=2184207,2184207,dancan,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2178604,2178604,Sghibbio,0,300,300,100.0,100.0
http://s4.travian.it/berichte.php?id=2176953,2176953,Canio17,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2176149,2176149,Andrewy,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2165957,2165957,peppe91,0,300,53,100.0,18.0
http://s4.travian.it/berichte.php?id=2164195,2164195,arsabia76,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2160398,2160398,-cherry23-,0,180,180,100.0,100.0
http://s4.travian.it/berichte.php?id=2153690,2153690,CAPPONI,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2152832,2152832,Andrewy,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2143647,2143647,PAX,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2135348,2135348,dancan,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2134949,2134949,martina,0,180,180,100.0,100.0
http://s4.travian.it/berichte.php?id=2113219,2113219,yeb,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2103874,2103874,Halmucoz,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2103368,2103368,Deux,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2099615,2099615,arsabia76,0,120,120,100.0,100.0
http://s4.travian.it/berichte.php?id=2077612,2077612,secco78,0,180,180,100.0,100.0
http://s4.travian.it/berichte.php?id=2073014,2073014,Rinforzi,0,240,240,100.0,100.0
http://s4.travian.it/berichte.php?id=2072983,2072983,Rinforzi,250,180,120,-109.0,67.0
